nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source,marca,produto
Iogurte grego Danone,1.94,Leve 4 Pague 3,90g,Iogurte,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danone,iogurte grego
Iogurte Danoninho Bom dia,2.92,Leve 4 Pague 3,70g,Iogurte,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danoninho,iogurte bom dia
Leites fermentados Activia,,50% de desconto na 2ª unidade,800g,Leite Fermentado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,activia,leites fermentados
Leite fermentado Activia,5.06,Leve 3 Pague 2,450g,Leite Fermentado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,activia,leite fermentado
Petit-Suisse Danoninho,,50% de desconto na 2ª unidade,320g/480g,Petit-Suisse,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danoninho,petit-suisse
Sobremesa Danette,,50% de desconto na 2ª unidade,180g/360g,Sobremesa,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danette,sobremesa
Sobremesa Danette chocolate branco,,50% de desconto na 2ª unidade,180g/360g,Sobremesa,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danette,sobremesa chocolate branco
Sobremesa Danette chocolate,,50% de desconto na 2ª unidade,180g/360g,Sobremesa,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danette,sobremesa chocolate
Sobremesas Danette Insano,,Leve 4 Pague 3,90g,Sobremesa,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/73744e7a61bc019ba5b7dc908fd9aa7853e66691.webp,danette,sobremesas insano
Body básico manga longa,19.99,,,Roupas de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,,Body básico manga longa
curta Licenciado,19.99,,,Roupas de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,licenciado,curta
Body fantasia Licenciado,19.99,,,Roupas de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,licenciado,body fantasia
Tex,19.99,,,Roupas de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,tex,
Macacão longo Licenciado,45.99,,,Roupas de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,licenciado,macacão longo
Tex,45.99,,,Roupas de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,tex,
TODAS AS MANTAS,,20% de desconto,,Acessórios de bebê,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,,TODAS AS MANTAS
"Tapete interativo Ibimboo 1,80x1,20m",129.99,,,Brinquedos,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,ibimboo,"tapete interativo 1,80x1,20m"
Assento redutor Styll,10.99,,,Higiene e cuidados,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,styll,assento redutor
Assento para auto booster Multikids Preto/Vermelho,99.99,,,Cadeiras de auto,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,multikids,assento para auto booster preto/vermelho
Assento para auto booster Voyage Cinza/Preto,89.99,,,Cadeiras de auto,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,voyage,assento para auto booster cinza/preto
"Cadeira para auto Trio Lisa, Cinza/Vermelha",299.0,,,Cadeiras de auto,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,,"Cadeira para auto Trio Lisa, Cinza/Vermelha"
"Cadeira para auto Kalle Lisa, Vermelha/Cinza",389.0,,,Cadeiras de auto,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,,"Cadeira para auto Kalle Lisa, Vermelha/Cinza"
Cadeira para auto Trio Personagens Mickey/Minnie,369.0,,,Cadeiras de auto,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,mickey/minnie,cadeira para auto trio personagens
Cadeira para auto Kalle Disney Personagens Mickey/Minnie,459.0,,,Cadeiras de auto,13/09/2024,26/09/2024,2024_10_09,carrefour,imagens_carrefour/f8783c3076566c69d5c5e0e09d708ea8181cfaf7.webp,mickey/minnie,cadeira para auto kalle disney personagens
Sobrecoxa de frango Sadia Congelada,10.95,True,1 kg,Carnes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,sadia,sobrecoxa de frango congelada
Galeto Seara Congelado,9.9,True,1 kg,Carnes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,seara,galeto congelado
Lagarto bovino Pedaço,29.99,True,1 kg,Carnes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,bovino,lagarto pedaço
Costela,19.99,True,1 kg,Carnes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,,Costela
panceta suínas Na Brasa Perdigão Congeladas,19.99,True,1 kg,Carnes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,na brasa,panceta suínas perdigão congeladas
Picanha suína Seara Congelada,20.99,True,1 kg,Carnes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,seara,picanha suína congelada
Pescadinha Inteira Fresca,15.9,True,1 kg,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fresca,pescadinha inteira
Filé de cação Buona Pesca Congelado,16.9,True,500g,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,buona pesca,filé de cação congelado
Panga Inteiro Fresco,17.9,True,1 kg,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fresco,panga inteiro
Pescadinha-branca Limpa Embalagem familiar,19.9,True,1 kg,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,embalagem familiar,pescadinha-branca limpa
Filé de tilápia Tilabras Congelado,22.9,True,400g,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,tilabras,filé de tilápia congelado
Coxinha de tilápia Brasfish,24.9,True,400g,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,brasfish,coxinha de tilápia
Filé de linguado Frescatto Congelado,38.9,True,500g,Peixes,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,frescatto,filé de linguado congelado
Pão francês filão Fabricação Própria,1.79,True,100g,Padaria,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fabricação própria,pão francês filão
Pão para hambúrguer,1.59,True,100g,Padaria,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,,Pão para hambúrguer
hot dog Fabricação Própria,1.59,True,100g,Padaria,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fabricação própria,hot dog
Bolo seco Fabricação Própria Sabores,2.99,True,100g,Padaria,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fabricação própria,bolo seco sabores
Donuts Fabricação Própria Sabores,3.9,True,unidade,Padaria,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fabricação própria,donuts sabores
Pizza Sabores,17.9,True,330g,Padaria,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,,Pizza Sabores
Alcatra bovina Pedaço Resfriada,38.99,True,1 kg,Churrasco,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,,Alcatra bovina Pedaço Resfriada
Maminha bovina Resfriada,36.99,True,1 kg,Churrasco,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,,Maminha bovina Resfriada
Queijo de coalho President Espeto,7.99,True,100g,Churrasco,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,president,queijo de coalho espeto
Pão de alho Mezzani Sabores,7.7,True,310g,Churrasco,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,mezzani,pão de alho sabores
Banda de tambaqui Fresca No atendimento,38.9,True,1 kg,Churrasco,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fresca,banda de tambaqui no atendimento
Peixitos empanados Costa Sul Congelado,9.98,True,300g,Semana do Pescado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,costa sul,peixitos empanados congelado
Manjuba Costa Sul Inteira Congelada,14.9,True,500g,Semana do Pescado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,costa sul,manjuba inteira congelada
Filé de tilápia Carrefour Special Sabor & Qualidade Congelado,17.9,True,250g,Semana do Pescado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,carrefour special,filé de tilápia sabor & qualidade congelado
Posta de pintado,38.9,True,1 kg,Semana do Pescado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,,Posta de pintado
Truta salmonada inteira Fresca,43.9,True,1 kg,Semana do Pescado,06/09/2024,12/09/2024,2024_10_09,carrefour,imagens_carrefour/b22ada7cac92ca61f375efe5cccfcc4d8675905f.webp,fresca,truta salmonada inteira
Enchimento para almofada Trisoft 45x45cm,11.69,,,Almofadas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,trisoft,enchimento para almofada 45x45cm
Almofada de microfibra lisa,11.69,,,Almofadas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,microfibra,almofada de lisa
Almofada de veludo importada,79.99,,,Almofadas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,importada,almofada de veludo
Almofada de suede estampada importada,79.99,,,Almofadas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,importada,almofada de suede estampada
Almofada bordada importada,89.99,,,Almofadas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,importada,almofada bordada
Capas de almofadas,,20% de desconto,,Almofadas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,,Capas de almofadas
Manta para sofá,35.99,,,Mantas,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,,Manta para sofá
"Travesseiro Fiber Ortobom Branco, 45x65cm",10.79,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,ortobom,"travesseiro fiber branco, 45x65cm"
Travesseiro Gold Life,19.79,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,gold life,travesseiro
Suave Nuit Ortobom,19.79,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,suave nuit ortobom,
Travesseiro Cotton Plus Camesa,29.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,cotton,travesseiro plus camesa
Travesseiro Due Ortobom 45x65cm,35.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,ortobom,travesseiro due 45x65cm
Travesseiro Nasa Fit Duoflex,32.39,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,duoflex,travesseiro nasa fit
Travesseiro Nasa Air Duoflex,55.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,duoflex,travesseiro nasa air
Travesseiro Nasão Fibrasca Espuma,55.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,fibrasca,travesseiro nasão espuma
Travesseiro de corpo Ortobom 35x120cm,59.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,ortobom,travesseiro de corpo 35x120cm
Travesseiro Frostygel,55.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,,Travesseiro Frostygel
"Travesseiro Nasa + Conforto Duoflex Viscoelástico, 50x70cm",79.99,,,Travesseiros,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,duoflex,"travesseiro nasa + conforto viscoelástico, 50x70cm"
Fronhas,,50% de desconto na 2ª unidade,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,,Fronhas
Protetores de cama,,20% de desconto,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,,Protetores de cama
Jogo de cama duplo Camesa Solteiro,35.99,,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,camesa,jogo de cama duplo solteiro
Jogo de cama duplo Camesa Casal,53.99,,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,camesa,jogo de cama duplo casal
Jogo de cama duplo Camesa Queen,62.99,,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,camesa,jogo de cama duplo queen
Colcha Dupla Face Andreza,,20% de desconto,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,andreza,colcha dupla face
Camesa,,20% de desconto,,Roupas de cama,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/5f84cca5ee3d8bf02dbd2d9d5ee79c8b084d7b7f.webp,camesa,
Lava-roupas em pó Omo,12.99,False,800g,Lava-roupas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,omo,lava-roupas em pó
Lava-roupas líquido Ola,11.99,False,500ml,Lava-roupas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,ola,lava-roupas líquido
Amaciante Downy,29.9,False,"1,5 litro",Amaciante,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,downy,amaciante
Tira-manchas em gel Vanish,10.99,False,500ml,Tira-manchas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,vanish,tira-manchas em gel
Tira-manchas em pó Vanish,18.89,False,400g,Tira-manchas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,vanish,tira-manchas em pó
Detergente em pó Ypê,16.99,False,450g,Detergente,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,ypê,detergente em pó
Desinfetante Urca,4.99,False,2 litros,Desinfetante,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,urca,desinfetante
Desinfetante Lysoform,0.0,50% de desconto na 2ª unidade,360ml/1 litro,Desinfetante,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,lysoform,desinfetante
Purificador de ar Secar,13.99,False,360ml,Purificador de ar,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,secar,purificador de ar
Purificador de ar elétrico Bom Ar,18.89,False,12ml,Purificador de ar,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,bom ar,purificador de ar elétrico
Limpa-vidros Vidrex,11.49,False,500ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,vidrex,limpa-vidros
Sapólio cremoso Radium,11.69,False,450ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,radium,sapólio cremoso
Limpador perfumado Ypê,7.15,Leve 1 litro Pague 900ml,1 litro,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,ypê,limpador perfumado
Limpador Ajax Fresh,7.19,False,500ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,ajax,limpador fresh
Desodorizador sanitário Harpic,9.99,False,50g,Desodorizador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,harpic,desodorizador sanitário
Limpador Harpic,11.39,False,500ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,harpic,limpador
Água sanitária Super Candida,5.99,False,2 litros,Água sanitária,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,super candida,água sanitária
Limpador desengordurante Veja,23.69,False,500ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,veja,limpador desengordurante
Limpador multiuso Veja Power Fusion,8.39,False,500ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,veja power fusion,limpador multiuso
Toalha de papel Social/Kitchen,0.0,50% de desconto na 2ª unidade,360 folhas ou 100 folhas,Papel,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,social/kitchen,toalha de papel
Lava-roupas líquido Carrefour Expert,35.99,False,3 litros,Lava-roupas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,carrefour expert,lava-roupas líquido
Lava-roupas em pó Carrefour Essential,14.59,False,2kg,Lava-roupas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,carrefour essential,lava-roupas em pó
Tira-manchas em pó Carrefour Expert,13.99,False,450g,Tira-manchas,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,carrefour expert,tira-manchas em pó
Saponáceo cremoso Carrefour Expert,8.79,False,450ml,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,carrefour expert,saponáceo cremoso
Álcool líquido Carrefour Essential,7.99,False,1 litro,Limpador,13/09/2024,19/09/2024,2024_10_09,carrefour,imagens_carrefour/4a03952b9842e43604dadb80df927589ea752f38.webp,carrefour essential,álcool líquido
Papel higiênico Elite Ultra,23.9,Leve 16 Pague 15,30m,Higiene Pessoal,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,elite,papel higiênico ultra
Papel higiênico Mimmo,14.99,Leve 12 Pague 11,30m,Higiene Pessoal,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,mimmo,papel higiênico
Hidratante Corporal Nivea,,20% de desconto,200ml/400ml,Cuidados Pessoais,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,nivea,hidratante corporal
Sabonete antibacteriano Rexona,11.9,,84g,Higiene Pessoal,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,rexona,sabonete antibacteriano
Sabonete líquido Rexona,6.49,,200ml,Higiene Pessoal,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,rexona,sabonete líquido
Sabonete Nivea,19.99,,90g,Higiene Pessoal,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,nivea,sabonete
Shampoo Dove,26.59,,400ml,Cuidados Pessoais,23/08/2024,29/08/2024,2024_10_09,carrefour,imagens_carrefour/19d99bb11e4e95376f271885b08fdd8a8927c00f.webp,dove,shampoo
