nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
Café Solúvel Santa Clara,4.99,,50g,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
Filtro de Papel 103 Santa Clara,3.99,,30 unidades,Utensílios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
Milho para Pipoca Premium Dona Clara,3.79,,500g,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
Sabão em Barra Minuano Fragrâncias,12.9,,5x180g,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
Kit Neutrox Tipos,15.9,,300ml,Higiene,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
Creme de Tratamento Monograma de Tratamento Kolene,39.9,,500g,Higiene,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
Água Perfumada Giovanna Baby Fragrâncias,12.9,,500ml,Higiene,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/9a05e159f50cb98860f29209f7834e0d922a1a88.webp
PICANHA BOVINA RESFRIADA,44.9,True,1 kg,Carnes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
CONTRAFILÉ BOVINO RESFRIADO PORCIONADO,32.9,True,1 kg,Carnes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
FRALDINHA BOVINA RESFRIADA,29.9,True,1 kg,Carnes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
PALETA COM OSSO BOVINO RESERVA,18.9,True,1 kg,Carnes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
COSTELA DO TRASEIRO BOVINO RESFRIADA,18.9,True,1 kg,Carnes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
MANGA TOMMY,4.99,True,1 kg,Frutas,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
MELÃO-AMARELO,3.25,True,1 kg,Frutas,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
BANANA-PRATA,3.89,True,1 kg,Frutas,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
LARANJA-PERA,3.69,True,1 kg,Frutas,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
MANGA PALMER,4.99,True,1 kg,Frutas,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
ABACAXI,3.95,True,1 unidade,Frutas,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
TOMATE,2.49,True,1 kg,Legumes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
BATATA LAVADA,5.99,True,1 kg,Legumes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
BATATA-DOCE BRANCA OU ROSA,4.49,True,1 kg,Legumes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
ALHO A GRANEL,2.49,True,100g,Temperos,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
ABÓBORA-SECA,1.45,True,1 kg,Legumes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
CENOURA,2.75,True,1 kg,Legumes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
REPOLHO VERDE,1.39,True,1 kg,Legumes,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
OVOS BRANCOS GRANDES,13.9,True,30 unidades,Ovos,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
GOMA DE TAPIOCA PARAGUASSU,5.49,True,500g,Mercearia,2024-09-20,2024-09-21,2024_10_09,assai,imagens_assai/e7477aa196fce39aef82313a10cef94c475057ba.webp
Alimento para cães sabor carne e cereal Champ,89.9,,18kg,Alimento para animais,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Alimento para cães Pedigree sabores,2.49,,100g,Alimento para animais,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Alimento para cães adultos sabor carne Champ,1.99,,85g,Alimento para animais,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Alimento para gatos Mix Domus Cat,12.9,,1kg,Alimento para animais,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Alimento para gatos Whiskas sabores,2.49,,85g,Alimento para animais,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Balde obra preto,9.95,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Rodo plástico com cabo Santa Maria,11.95,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Pano para limpeza multiuso Copalimpa,8.99,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Esponja multiuso Esfrebom,3.99,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Saco para lixo bolo supereconômico Embalixo,5.9,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Prato fundo porcelana Figueiredo,6.99,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Conjunto de copos Long Drink,19.95,,300ml,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Saladeira ref. 9080 Dip cores,7.99,,,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Copo descartável transparente econômico,3.99,,180ml,Utilidades domésticas,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Pneu aro 13 175/75 R13 Westlake,299.0,10x sem juros,,Automotivo,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Fritadeira elétrica Mondial Black Fryer,359.9,"4x R$89,98",,Eletrodomésticos,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Ventilador de mesa Super Power 40cm 220V Mondial,129.9,"4x R$32,48",,Eletrodomésticos,30/09/2023,03/10/2023,2024_10_09,assai,imagens_assai/campanha_25511_cluster_226_pagina_8_f6ef9cb8fb.webp
Açúcar Cristal Primavera,3.59,True,1kg,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Café Extraforte Santa Clara,9.29,True,250g,Bebidas,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Flocão de Milho São Braz,1.39,True,500g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Cereal Infantil Mucilon Nestlé Sabores,19.9,True,400g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Feijão Carioca Legal,4.65,True,1kg,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Macarrão Instantâneo Nissin Lamen Sabores,1.65,True,85g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Fiambre de Carne Bovina Kitut,6.59,True,320g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Cerveja Heineken,4.39,True,350ml,Bebidas,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Refrigerante Original Guaraná Antarctica,6.75,True,2L,Bebidas,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Leite em Pó Integral ou Integral Instantâneo Ninho Nestlé,32.9,True,750g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Chocolate Nestlé Sabores,4.96,True,90g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Biscoito Recheado Oreo Sabores,2.99,True,90g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Aparelho de Barbear Mach 3 Sensitive Regular Gillette,17.17,True,1 unidade,Higiene Pessoal,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Lava-Roupas em Pó Lavanda com Toque de Coco Atol,1.99,True,500g,Limpeza,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Lava-Roupas Líquido Tripla Ação Brilux,6.99,True,500ml,Limpeza,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Sabonete Siene Fragrâncias,0.85,True,85g,Higiene Pessoal,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Lenços Umedecidos Tripla Proteção Huggies,7.79,True,48 unidades,Higiene Pessoal,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Shampoo Fragrâncias Pantene,19.49,True,400ml,Higiene Pessoal,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Filé de Peito de Frango Congelado Sadia,17.99,True,1kg,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Salsicha para Hot Dog Congelada Perdigão,57.9,True,5kg,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Hambúrguer Misto Congelado Churrasco,18.9,True,672g,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Frango Congelado Mauricéa,7.99,True,1kg,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Paleta Bovina Resfriada a Vácuo Friboi,22.9,True,1kg,Alimentos,2024-03-05,2024-03-10,2024_10_09,assai,imagens_assai/01356474ffec35580f93cf256b42190d3d25f35b.webp
Anéis de Cebola Bem Brasil,22.9,False,,Congelados,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Batata Carinhas Congelada Bem Brasil,16.9,False,,Congelados,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Batata Palito Congelada Chic Bem Brasil,24.9,False,,Congelados,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Pão 12 Grãos Vitacrão Plusvita,13.9,False,,Padaria,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Bisnaguito Plusvita Pullman,7.99,False,,Padaria,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Salgadinho de Milho Takis Sabores,4.49,False,,Snacks,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Desinfetante Kalipto Fragrâncias,9.99,False,,Limpeza,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Amaciante Mon Bijou Fragrâncias,22.99,False,,Limpeza,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Amaciante Mon Bijou Fragrâncias,8.59,False,,Limpeza,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Cerveja Eisenbahn Pilsen ou Unfiltered,3.49,False,,Bebidas,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Cerveja Heineken,4.79,False,,Bebidas,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
Cerveja Puro Malte Devassa,2.79,False,,Bebidas,2023-09-16,2023-09-20,2024_10_09,assai,imagens_assai/c8468e2629b25bf65088616ff2de71cfd14905d0.webp
MISTURA DE CREME DE LEITE MOCOCA,1.99,False,200g,Laticínios,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
MACARRÃO ESPAGUETE MIRAGINA,3.49,False,500g,Massas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
FARINHA DE MANDIOCA AMARELA TIA ELIZA,5.49,False,1kg,Farináceos,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
LEITE EM PÓ INTEGRAL OU INSTANTÂNEO PIRACANJUBA,14.5,False,400g,Laticínios,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
FLOCÃO DE MILHO NUTRIVITA,2.15,False,500g,Cereais,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
AZEITE DE OLIVA EXTRA VIRGEM GOMES DA COSTA,41.9,False,500ml,Óleos e Azeites,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
SARDINHA COM ÓLEO OU MOLHO DE TOMATE COQUEIRO,5.49,False,125g,Enlatados,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
MAIONESE HELLMANN'S,12.9,False,500g,Condimentos,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
VINAGRE DE ÁLCOOL TRADICIONAL OU COLORIDO VINAGRE,1.79,False,750ml,Condimentos,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
BOMBONS FAVORITOS LACTA,11.0,True,250.6g,Doces,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
CREME DE AVELÃ NUTELLA,8.98,True,140g,Doces,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
CEREAL INFANTIL MUCILON NESTLÉ,9.59,True,230g,Cereais,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
PÓ PARA REFRESCO FRISCO SABORES,0.78,True,18g,Bebidas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
BEBIDA GASEIFICADA H2OH,5.77,True,1.5L,Bebidas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
MACARRÃO INSTANTÂNEO LAMEN NOSSO SABOR,1.35,False,72g,Massas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
MILHO PARA PIPOCA CAMPINEIRA,2.79,False,500g,Grãos,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
BEBIDA LÁCTEA SABOR CHOCOLATE TRIÂNGULO MINEIRO,0.99,False,200ml,Bebidas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
ROSQUINHAS MABEL SABORES,7.98,False,800g,Biscoitos,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
MISTURA PARA BOLO APTI SABORES,3.75,False,400g,Misturas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
CERVEJA HEINEKEN,11.5,False,600ml,Bebidas Alcoólicas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
REFRIGERANTE ORIGINAL GUARANÁ ANTARCTICA,2.49,False,350ml,Bebidas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
BEBIDA MISTA TAMPICO SABORES,8.49,False,2L,Bebidas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
VODKA NACIONAL LEONOFF,14.79,False,900ml,Bebidas Alcoólicas,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/2_bd72368392.webp
SABONETE JOHNSON'S,2.15,True,90g,Higiene Pessoal,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
HASTES FLEXÍVEIS COTONETES JOHNSON'S,4.99,True,75 unidades,Higiene Pessoal,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
ENXAGUANTE BUCAL LISTERINE,13.9,True,250ml,Higiene Bucal,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
ESCOVA DENTAL 5 AÇÕES COM CARVÃO ATIVADO ORAL-B,18.9,True,2 unidades,Higiene Bucal,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
APARELHO PRESTOBARBA GILLETTE,19.9,True,3 unidades,Higiene Pessoal,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
ABSORVENTE COM ABAS SUPER PROTEÇÃO ALWAYS,12.9,True,32 unidades,Higiene Feminina,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
APARELHO VENUS DESCARTÁVEL FEMININO,19.9,True,3 unidades,Higiene Feminina,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
FRALDA DESCARTÁVEL JUMBO SUPERSEC PAMPERS,69.9,True,Não especificado,Bebês,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
AMACIANTE CONCENTRADO DOWNY,24.9,True,1.5L,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
LAVA-ROUPAS LÍQUIDO ARIEL,32.9,True,3L,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
LAVA-ROUPAS EM PÓ OMO SANITIZA & HIGIENIZA,24.9,True,2.4kg,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
ÁGUA SANITÁRIA YPÊ,15.9,True,5L,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
DETERGENTE LÍQUIDO YPÊ,2.29,True,500ml,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
LIMPADOR MULTIUSO UAU,3.49,True,500ml,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
FRALDA DESCARTÁVEL PROTEÇÃO DIA & NOITE HUGGIES,24.9,True,Não especificado,Bebês,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
ALIMENTO PARA CÃES ADULTOS SABOR CARNE NINO DOG,94.9,True,25kg,Pet,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
COPOS DESCARTÁVEIS CRISTALCOPO,3.69,True,100 unidades de 150ml,Descartáveis,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
SACO PARA LIXO PRETO GOL,7.9,True,50L,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
ESPONJA MULTIUSO SCOTCH-BRITE,4.99,True,4 unidades,Limpeza Doméstica,2024-02-26,2024-09-29,2024_10_09,assai,imagens_assai/4_4bec258626.webp
Sabor Ouro Arroz Branco Tipo 1,24.9,25.9,5kg,Grãos,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Globo Farinha de Trigo Especial,2.39,2.59,1kg,Farinhas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Purissima Farinha de Trigo Especial,13.9,,5kg,Farinhas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Purissima Farinha de Trigo para Pizza,13.49,,5kg,Farinhas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Purissima Farinha de Trigo para Pastel,17.5,,5kg,Farinhas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Santa Clara Mistura para Pão Francês,64.9,,25kg,Farinhas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Tirol Leite Longa Vida,4.89,,1L,Laticínios,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Colção Duro Bovino Resfriado a Vácuo,27.9,,1kg,Carnes,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Filezinho Sassami de Frango Congelado,15.9,,6kg,Carnes,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Aurora Filé de Peito de Frango Congelado,16.9,,3kg,Carnes,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Texas Burger Hambúrguer,28.9,,672g,Carnes,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Seara Mortadela Defumada Gourmet,13.9,,400g,Frios,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Toscana Linguiça Tipo Toscana,14.78,73.9,5kg,Carnes,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Linguiça Suína Congelada,11.78,58.9,5kg,Carnes,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Scalon Requeijão Cremoso,39.9,,1.5kg,Laticínios,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Bem Brasil Batata Palito Congelada,20.9,,2kg,Congelados,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Aurora Biscoito Branco,13.9,,2kg,Biscoitos,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Suco de Laranja Natural One,14.99,15.49,2L,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Suco Sabor Uva Maguary,11.99,12.49,1.5L,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Refrigerante Pepsi Black,4.49,4.79,2L,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Refrigerante Dolly,3.99,4.49,2L,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Refrigerante Guaraná Antarctica,2.49,2.69,2L,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Refrigerante Tietê,2.19,2.39,2L,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Cerveja One Way,3.89,,600ml,Bebidas Alcoólicas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Cerveja One Way Original Antarctica,2.89,,350ml,Bebidas Alcoólicas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Cerveja Pilsen Skol,2.35,,350ml,Bebidas Alcoólicas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Cerveja Puro Malte Petra,1.99,,350ml,Bebidas Alcoólicas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Cerveja Pilsen Itaipava,1.79,,350ml,Bebidas Alcoólicas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
Água Mineral Minalba,1.39,1.49,510ml,Bebidas,2024-09-23,2024-09-23,2024_10_09,assai,imagens_assai/campanha_24276_pagina_1_599114b25c.webp
